Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,Return on Equity,Return on Assets,Net Profit Margin,5Y Avg EBITDA Margin,EBITDA Margin,1Y Return vs Nifty,5Y CAGR,Debt to Equity,Long Term Debt to Equity
Bharat Road Network Ltd,BRNL,Roads,273.25725,32.45,-2.39195772058824,-10.8679934548499,-3.53334158109613,-46.6361854996734,30.7078635152712,33.2707380796865,-10.7416091775831,,155.24747082497,142.501235588998
Dhunseri Tea & Industries Ltd,DTIL,Tea & Co?ee,271.459376545,256.4,8.83656824690754,3.65581544796235,2.7274664393778,7.70252989995739,21.5267101971289,17.4911616478199,30.7932559858985,5.02574511294127,10.454258232114,3.4882632404222
MK Exim (India) Ltd,MKEXIM,0,271.4024775,105.85,33.7985650684932,23.5173524674184,18.3752860411899,13.764141241001,11.2782789133453,21.0490229688036,865.508666821534,110.19105560745,7.2267620020429,0
Jindal Photo Ltd,JINDALPHOT,Electronic Equipments,271.12755618,267.65,-60.9275407146068,-5.58238725459449,-4.36082120633054,-1171.05263157895,-753.60344362988,-1271.05263157895,342.206042485822,18.2828779203625,0,0
Integra Engineering India Ltd,INTEGRAEN,Industrial Machinery,270.19459644,78.1,49.8514015571956,12.265218375198,7.81542898341745,8.35646006783843,14.4960015001218,15.3561517113784,166.360560804334,18.9475327088102,25.2662974009374,0
Eros International Media Ltd,EROSMEDIA,Movies & TV Serials,269.91591468,30.85,-1.49736999156774,-15.5796115036408,-7.34171389472098,-46.3715175057238,-15.8156548909478,-14.619401641242,5.83800685855466,-33.2265510272261,49.726184713799,0.00284729933657801
Diamines and Chemicals Ltd,DIAMINESQ,Commodity Chemicals,269.4304296,286.5,12.8361329013816,27.9568460309004,24.5310582598025,32.1095303656112,37.9600461351957,42.3282851460915,-5.94880970485286,39.6195305095427,0.353024240997882,0
GP Petroleums Ltd,GULFPETRO,Commodity Chemicals,268.68769841,51,15.1544105138184,7.83906267270916,5.11562820087423,2.90137295652031,6.34559670488103,4.61306845145559,13.3428723307563,-10.1825030098848,50.7508151707568,0
Mirae Asset Nifty 50 ETF,MAN50ETF,Equity,268.524749991,177.2,,,,,,,1.14353988005502,,,
BNK Capital Markets Ltd,BNKCAP,Investment Banking & Brokerage,268.3,274.9,16.7897371714643,4.49236045710752,4.41820921520108,34.7769314472253,54.9345781051505,45.1577801958651,90.67071016911,44.292305323431,0,0
Nila Infrastructures Ltd,NILAINFRA,Real Estate,267.844656,6.6,-405.825236363634,-0.488021295474715,-0.186285440099353,-0.622876557191397,17.9549383133893,17.7425443563609,22.8486163863266,-16.4900710774786,107.387374036752,85.6550088915234
Harrisons Malayalam Ltd,HARRMALAYA,Agro Products,267.511095475,143.9,6.61992317433804,41.6855787084795,9.97900975429065,8.90205754064414,6.0344220534309,12.8034542009957,-15.6800500109995,11.2480040894022,83.4434782608696,38.8434782608696
Axita Cotton Ltd,AXITA,Textiles,267.41988,135.95,71.6943378016086,18.6967418546366,4.34909345304028,0.60264322874592,1.69114526275901,1.49125924968494,492.632591248856,,63.9321723189734,4.07882676443629
Multibase India Ltd,MULTIBASE,Specialty Chemicals,266.282,207.3,39.7435820895522,6.07571979143052,5.52896517577159,11.6440736878693,21.4961649276439,18.8216892596455,-14.8286005935926,-5.18996607704867,0,0
A-1 Acid Ltd,AAL,Commodity Chemicals,266.225,234.5,97.5183150183152,7.02793152271849,5.01377410468319,1.83184593705965,5.83805367130213,5.15332483392605,200.152090851316,,41.3081323053967,9.07734394429247
Almondz Global Securities Ltd,ALMONDZ,Investment Banking & Brokerage,264.54436274,103.05,14.3229216426638,12.0145710011058,9.19385748774236,23.1976890228586,11.674519362222,28.5104245164532,249.975848320514,49.3893523770037,11.2298485588666,7.62701514411334
Moneyboxx Finance Ltd,MONEYBOXX,Diversified Financials,264.48585301,120,-89.6562213593221,-11.507704310513,-4.99238449822305,-26.7938237965486,-19.2236550632919,-27.7020890099909,55.4523558995128,74.1101126592248,192.049689440994,192.049689440994
20 Microns Ltd,20MICRONS,Specialty Chemicals,264.29589998,77.7,11.5061340870701,11.3774827876566,5.12986577930634,4.7254623629369,13.750789796548,12.5532308831698,102.159674931566,17.5285981329532,47.0334061236816,11.0021837104493
Kifs Financial Services Ltd,KIFS,Specialized Finance,263.74284,255.95,69.4060105263158,11.2160566706021,1.88016426698332,18.0608365019011,51.6513464805563,24.3346007604563,523.776247965274,54.7934319729893,452.450142450142,0
Piccadily Agro Industries Ltd,PICCADIL,Sugar,263.6782876,28.15,14.6895981949861,10.1237979752404,3.73884335391952,3.64941243443255,10.8158925210905,10.988899280283,139.114303268991,21.6872811803224,62.2747383187655,15.7170605373907
Refex Industries Ltd,REFEX,Commodity Chemicals,262.21026964,127.75,6.40474522813874,38.027122422441,17.084315730173,6.4259927797834,7.99734117217498,11.3184743368388,39.598993242544,46.0111545267509,53.1503118056053,45.3515876998065
Veljan Denison Ltd,VELJAN,Industrial Machinery,261.82125,1165,38.2220802919708,4.46574092183324,3.74829001367989,9.08729105863625,27.1452436847117,18.559299548952,43.3810563157189,7.77608847523723,6.14717510521617,0
Zodiac Clothing Company Ltd,ZODIACLOTH,Apparel & Accessories,261.21305205,104.25,-8.89084588325391,-11.4046154144751,-7.16664024100207,-23.0413300917575,1.79399979672325,2.72919770998351,-9.5036600101861,-10.4718501424299,35.0837465349627,15.2383555225862
Bambino Agro Industries Ltd,BAMBINO,FMCG - Foods,260.6879373,338,30.2422201044081,13.3798991074894,4.97546897546902,3.05727965951412,7.99287529588473,8.38801205887571,81.2735107389967,6.51293173827969,124.908209722426,88.8823615802614
Dynacons Systems and Solutions Ltd,DSSL,IT Services & Consulting,260.1853056,225.75,30.4666634192038,19.7205865373513,5.62045476981801,1.95311606632361,4.17200338065005,4.54888507718696,192.724777377039,68.4390193230237,87.7394636015326,12.2202056866304
Benares Hotels Ltd,BENARAS,"Hotels, Resorts & Cruise Lines",257.7835,2000,-49.3838122605364,-6.93503387803906,-5.3349685727426,-21.0399032648126,24.4139125620422,3.90971382507053,37.7474018114279,10.0238012371728,12.5571092343901,4.9425446490378
Praveg Communications (India) Ltd,PRAVEG,"Hotels, Resorts & Cruise Lines",257.668354,140.95,23.9691492093023,63.4405429330185,41.5458937198067,23.5487404162103,-151.309735867553,35.5750273822563,116.876454576844,101.912477628576,19.8950131233596,12.49343832021
UCAL Fuel Systems Ltd,UCALFUEL,Auto Parts,257.402595,118.95,8.91591946657429,8.3758848787281,3.5471188106647,4.12658481153786,13.9316711605726,11.3491802575721,-32.5664486639395,-8.88352827590369,76.3665280839309,31.755908367979
Ambalal Sarabhai Enterprises Ltd,AMBALALSA,Pharmaceuticals,253.65620976,32.55,8.64246029846679,49.4815813875073,14.8049131125627,14.4346628633256,9.27429655732166,18.7576845522058,65.2382953190345,21.9665493472484,37.8180833784516,7.28207904710341
Menon Pistons Ltd,MENNPIS,Auto Parts,253.47,49.5,28.3523489932885,11.3279270146985,8.31860053968551,6.49237472766886,11.7263838458612,12.7305737109659,171.691945639693,19.9914839951769,12.8978023297706,0
Synergy Green Industries Ltd,SGIL,Industrial Machinery,253.28025,177.35,68.2696091644204,8.57208872458412,2.34891892747476,1.85769365580091,13.5184604665739,12.4330278904411,59.4953073712146,,134.300908486594,62.6412585863062
Modi Naturals Ltd,MODINATUR,Agro Products,252.938094045,198.9,24.0207116851852,16.8197428320421,8.73858921161824,2.35760343901128,2.16513962964711,3.77261329034569,170.500671596398,5.94725352094319,30.2829354553493,0.147362216327738
Nitta Gelatin India Ltd,NITTAGELA,Specialty Chemicals,252.5822312,277.75,14.5078823205055,10.4791140002408,5.79579879489996,4.37767161176766,10.9528256106252,11.6771435755595,52.9517653115917,8.46671011403419,45.5181037912806,13.1245381685898
J L Morison (India) Ltd,JLMORI,FMCG - Personal Products,252.53129,1850,50.3050378486055,3.1828556936343,2.73383253914228,4.86339856616936,8.61552776404969,7.2175934896338,-23.0123074337398,3.27096471848873,0.136393287078219,0.0474411433315543
Gujarat Apollo Industries Ltd,GUJAPOLLO,Industrial Machinery,252.402,209.85,5.65923766816144,8.689976326634,7.88201716017637,29.0345680619751,33.9353482567843,56.9624373413189,-15.3788096301183,7.06737206138135,12.2454337471402,0.0600082511345297
Apollo Micro Systems Ltd,APOLLO,Electronic Equipments,252.38503433,122.2,24.6229301785366,3.40616432665946,2.05639538966185,5.03166265769967,20.4401938702817,19.2234058220019,7.14885260470921,,38.1361749419802,0.0882554832804931
Ishan Dyes and Chemicals Ltd,ISHANCH,Commodity Chemicals,252.31634589,148.05,19.6814622379095,21.4668452779638,16.3624760689215,15.2637218716514,16.1376044551776,23.7766400761995,184.205507600163,25.3183244740595,14.8261602083014,0.995558278449994
SORIL Infra Resources Ltd,SORILINFRA,Business Support Services,252.1575,79.5,13.0313953488372,7.02601623064215,2.94758328636495,10.0227908422252,24.5653197369329,30.3014606857972,-65.8935104812053,-4.03905569724024,98.4056944086576,5.92952847204328
Liberty Shoes Ltd,LIBERTSHOE,Footwear,251.5956,146.35,1006.38239999982,0.134220981423841,0.043127242616624,0.054520870589271,8.64123547067296,11.1636934618572,-6.84156651774203,-2.81392186121426,52.1676145509175,7.39886253889903
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,Commodities Trading,251.00411613,367,-5.36562881851219,-3.00820536564035,-2.37988039549359,-8.40444835701837,12.2463871164256,8.14573938664416,27.260622965274,-2.89190671594572,14.7368827955881,5.2320637047727
Sigma Solve Ltd,SIGMA,,250.955995,616,80.6932459807075,21.6724738675958,17.655407323304,14.4718473708702,19.9646787670518,35.7840856212192,1245.2272148161,,6.27895007720021,5.24961399897066
Shreeram Proteins Ltd,SRPL,Agro Products,250.2927,118.25,297.967499999999,1.83988610228891,0.836153693012146,0.550170290804298,4.6362887680449,3.86429132826828,278.067914631941,-39.875298964808,94.9001736111111,25.9331597222222
Windsor Machines Ltd,WINDMACHIN,Industrial Machinery,249.662771,37.8,23.0316209409593,3.71748486771036,1.87132080031765,3.43821365135753,8.0557018235702,9.56609997462574,14.0217298929849,-7.95098316635108,15.6046026512348,8.57613888701972
Khoday India Ltd,KHODAY,Alcoholic Beverages,248.74884105,71.25,-55.1549536696228,55.8452481076535,2.09850986836907,-3.28956965718455,6.35027464082987,7.63676148796497,-8.95589489186884,3.67011507091355,5047.60956175299,4323.30677290837
Alufluoride Ltd,ALUFLUOR,Commodity Chemicals,247.9092794,312.3,-450.744144363635,-1.05556088667115,-0.626994984040129,-1.38959070237494,15.761815676379,5.98787266296109,12.5786274461146,37.4315708013766,61.7890881048776,51.8411413148255
BLS Infotech Ltd,BLSINFOTE,0,247.735264158,5.38,89256035467880000,6.81620226317017E,6.78703401775985E-,1.5419764230905E-1,-38.9412306275894,1.5419764230905E-,2715.48019533369,,0,0
Jenburkt Pharmaceuticals Ltd,JENBURPH,Pharmaceuticals,247.43631487,545,14.9870572301635,18.5017089706954,14.6958031065023,14.5334507042254,21.518518638588,21.2676056338028,21.5101357319701,3.49663401555245,3.76764496801056,0
Sintercom India Ltd,SINTERCOM,Industrial Machinery,246.84026052,95,-52.5192043659574,-4.94997367035282,-3.14076648067092,-9.85738255033557,18.3202633793815,9.39597315436241,-6.90334973587541,,20.6613960663324,6.92248360971847
Ultracab (India) Ltd,ULTRACAB,,246.6671625,24.6,120.325445121951,9.3139482053612,2.8332527123212,2.87477212172206,8.69079926622984,10.7418314401907,26.4823917056141,9.91569391751097,169.257490230135,35.8662613981763
Ador Fontech Ltd,ADORFO,Industrial Machinery,246.575,70.3,24.5592629482072,9.67198111844323,7.08789269325802,6.606567085609,10.4957037273206,13.2723563861288,69.88008394411,10.58934326081,1.6795154185022,0.0550660792951542
Videocon Industries Ltd,VIDEOIND,Home Electronics & Appliances,245.827273125,7.35,-0.033007006581199,,-14.8670639079358,-156.026664599643,7.46715401061222,16.9750092701802,52.8667652066533,-41.0961601721124,,
Jindal Poly Investment and Finance Company Lt,JPOLYINVST,Asset Management,245.66378073,231.85,-15.353986295625,,-3.35450866930834,-1509.43396226415,-7513.47455984323,-2913.20754716981,603.932303865895,19.4350360852381,,
Star Paper Mills Ltd,STARPAPER,Paper Products,245.10947175,161.75,13.9902666523973,3.5387147921106,2.73568333528516,7.21403277608497,17.4979278971834,12.6369101539982,16.1039451454947,1.11848907495979,0,0
Airan Ltd,AIRAN,IT Services & Consulting,245.0392,19.8,41.8155631399317,6.86423802272462,5.27713989823946,8.54725787631273,22.0265313209771,18.5239206534423,1.40866636290013,,10.8426966292135,0.213483146067416
McLeod Russel India Ltd,MCLEODRUSS,Tea & Co?ee,244.4264199,22.8,-4.66551669975185,-2.84907102012405,-1.06473676776484,-3.59221903005287,16.3610356514987,14.7535363370199,-7.78521284232693,-32.7574965032245,123.528605198352,6.08686590576272
Silver Touch Technologies Ltd,SILVERTUC,IT Services & Consulting,243.4752,197,243.475199999998,1.23403467637442,0.781585837664627,0.652784124290102,8.3372097647635,3.3487825576082,115.665953847627,,0.650067459830737,0.539678645897216
Mafatlal Industries Ltd,MAFATIND,Textiles,243.08319315,171.5,-2.58709230683269,-25.0156414318233,-10.6739371219221,-14.7152790828792,-1.80103477689256,-8.16889055941867,72.3627864268125,-7.40080922921198,30.8190255717746,12.8823441150623
Chembond Chemicals Ltd,CHEMBOND,Specialty Chemicals,243.01056416,192.8,11.9356858624754,7.16434716821788,6.01921655580192,7.02601973911243,9.44203837562337,11.563945061771,-16.7685098915008,,0.638500203776661,0.217361771498438
Hindustan Motors Ltd,HINDMOTORS,Four Wheelers,242.04477988,11.9,64.2028593846154,,13.5319454414932,30.9523809523809,38.5417592492911,58.7027914614122,56.3650160812161,4.28069803973685,,
Zim Laboratories Ltd,ZIMLAB,Pharmaceuticals,241.92366651,151,33.0496812172132,4.65397208888322,2.25203051932069,2.36434108527131,13.0747571097991,11.9250645994832,77.4909915550176,,50.4323483670295,13.5800933125972
Pioneer Distilleries Ltd,PIONDIST,Alcoholic Beverages,241.255364,175.4,-2.78682411920989,,-20.5292987739809,-50.8010093304384,4.97086971766106,-12.4992664749721,52.4740495029963,0.333993388437226,,
Kotyark Industries Ltd,KOTYARK,Oil & Gas - Refining & Marketing,241.2547095,306.1,229.766390000002,39.473684210526,5.65275908479135,1.6082095267269,,4.57956808086995,-16.098752034726,,430.817610062893,324.842767295597
Anmol India Ltd,ANMOL,,240.9745111,207.6,24.4148440830802,28.5012994513426,6.79073927551684,1.41692267937638,1.85743465591063,2.30411438743575,176.295614162457,,118.625221127116,49.5830174374526
Goldstone Technologies Ltd,GOLDTECH,IT Services & Consulting,240.3453587,72.95,-414.388549482754,-1.30984643179767,-0.97201273671863,-1.15056536401509,0.92654359837522,0.912517357667117,479.411452046907,47.92364994971,0.296127562642369,0
Jeevan Scientific Technology Ltd,JSTL,Labs & Life Sciences Services,239.391419925,155,20.4084756969309,40.2815934065934,19.5728349741365,23.7738143494123,18.4956648078466,40.2715849209566,118.040220774942,30.854923114811,29.5259851513421,22.187321530554
Modern Insulators Ltd,MODINSU,Electrical Components & Equipments,238.7838535,49.5,6.99630394081453,10.6025069508085,6.68710875123681,8.2399806856591,10.6833834827218,13.1409946885563,-13.0810621283784,,6.99158174568011,0.180180180180181
Pil Italica Lifestyle Ltd,PILITA,Home Furnishing,238.525,9.95,64.4662162162162,5.95285978601883,5.11791963482952,6.74567000911578,10.3785066295473,10.6107566089335,-57.3966871379708,-7.38228866501927,9.59225121074832,0.359318856428683
Ruchira Papers Ltd,RUCHIRA,Paper Products,238.1806728,111.45,47.8274443373492,1.86272676267066,1.22130665097116,1.19172968316264,13.0337038304281,6.16444912415048,50.7425653305435,-5.1270479729322,28.219746048199,5.70836264021027
Industrial and Prudential Investment Co Ltd,INDPRUD,Investment Banking & Brokerage,237.96928,1401,9.04138601823708,6.28672431089667,5.68884277871439,93.6321593738883,90.570375248138,97.4742084667378,7.38088836717778,1.80703775459972,0,0
Emami Realty Ltd,EMAMIREAL,Real Estate,237.848842365,62.45,383.627165104876,0.596957442711284,0.0250920209396937,0.187186764084276,117.135101603496,78.699957732021,14.0054146319407,-0.0798723064238449,1485.30169732516,200.479872034124
Euro Panel Products Ltd,EUROBOND,Metals - Aluminium,237.65,92.8,65.8310249307476,,,2.51919050942081,,10.9420795533845,-16.098752034726,,90.3187369675305,32.7077747989276
A Infrastructure Ltd,AINFRA,Industrial Machinery,237.3233205,58.4,38.2779549193549,10.6164383561644,2.91237052868919,2.31231119233207,6.90039582523534,7.38074814455674,119.385118933016,5.07262950948781,119.110966904607,64.04931862427
Paramount Communications Ltd,PARACABLES,Cables,236.9044373,11.95,76.4207862258042,1.65289256198352,0.630606806485098,0.594131513885446,7.171860998979,3.68361538608967,27.0150204203638,24.7826377770501,104.845814977974,96.413578647318
NDR Auto Components Ltd,NDRAUTO,Auto Parts,236.90162784,387.5,27.7402374519906,4.91143317230274,4.14351908008054,6.88598613126916,,13.1027253668763,71.8255932611033,,2.4918621618588,2.34594230553373
Indsil Hydro Power and Manganese Ltd,INDSILHYD,Metals - Iron,236.78035944,83.9,-5.0626546812059,-42.4602814344076,-9.0384671130823,-73.8512553292279,-0.179932127549814,-37.6914574451287,573.301412303811,3.9878440071567,183.389647249628,41.8434923638329
Tembo Global Industries Ltd,TEMBO,Iron & Steel,236.43261,226.75,77.5188885245905,13.7666440983976,4.64620306192397,2.89264036418815,7.4017855145951,7.74848254931714,106.641915941698,,152.918619514274,68.6834256497656
Neelamalai Agro Industries Ltd,NEAGI,Agro Products,236.30580225,3800,10.0555660531915,13.1409718727283,12.6344086021505,42.8597483129674,36.2318401186713,47.6381542950939,124.407577079198,30.396103173174,0,0
South India Paper Mills Ltd,STHINPA,Paper Products,235.35,147.25,12.3543307086614,10.7339061839696,6.43624569227651,8.27289703391671,15.2830170267963,17.9484952447127,47.8767490788598,5.62517856534748,54.1080760734874,34.6533053176014
Indo Tech Transformers Ltd,INDOTECH,Heavy Electrical Equipments,235.3392,219.65,37.4743949044588,4.83523252232828,3.21071602034815,3.00593528623395,2.12068393067958,6.79207352096495,117.571460731231,0.873801303505672,0,0
